n;rounds;time
600;45;0.000151845
600;38;0.000152687
600;45;0.000168436
600;45;0.000151946
600;39;0.000148589
600;43;0.00014925
600;46;0.000150753
600;43;0.000150563
600;39;0.00016505
600;37;0.000198943
600;38;0.000152245
600;53;0.000153357
600;43;0.000151785
600;43;0.000153748
600;41;0.000151735
600;46;0.000171863
600;43;0.000151445
600;41;0.000151264
600;44;0.000152175
600;51;0.000150222
600;50;0.000165651
600;51;0.000192902
600;48;0.00019182
600;64;0.00015429
600;51;0.000152586
600;66;0.000151585
600;64;0.000151544
600;61;0.000151916
600;46;0.00018664
600;60;0.000151715
600;66;0.000149781
600;48;0.000152265
600;46;0.000151545
600;45;0.000151204
600;47;0.00016486
600;68;0.000157205
600;49;0.000150152
600;48;0.000150432
600;67;0.000145543
600;55;0.000152296
600;56;0.000150673
600;62;0.000168677
600;53;0.000151615
600;54;0.000149981
600;73;0.000151705
600;52;0.000150182
600;62;0.000150894
600;72;0.00016526
600;65;0.000153769
600;53;0.000149681
600;54;0.000149912
600;46;0.000182112
600;36;0.000151875
600;48;0.000168205
600;44;0.000171872
600;39;0.00014907
600;37;0.000150503
600;36;0.000147878
600;38;0.0001494
600;37;0.00014884
600;42;0.00016517
600;34;0.00014895
600;48;0.000148679
600;40;0.00014937
600;39;0.000149671
600;40;0.000149781
600;40;0.000165671
600;43;0.000149871
600;38;0.000149201
600;37;0.000148829
600;46;0.000149341
600;49;0.000189165
600;36;0.000160622
600;39;0.000150823
600;50;0.000150002
600;40;0.000147807
600;37;0.000148449
600;41;0.000148539
600;39;0.000149591
600;52;0.000166803
600;36;0.000150342
600;43;0.000189856
600;41;0.000153579
600;34;0.000151855
600;37;0.000169318
600;35;0.000149681
600;48;0.00014922
600;45;0.000151054
600;41;0.000149621
600;41;0.00014926
600;39;0.000166443
600;43;0.000243347
600;45;0.000149851
600;41;0.000150042
600;39;0.000149431
600;40;0.000147887
600;39;0.000184766
600;44;0.000150152
600;48;0.000150803
600;47;0.00014924
600;41;0.00014926
600;41;0.000149631
600;44;0.000163808
600;37;0.000153308
600;42;0.000148829
600;41;0.000150101
600;48;0.000149922
600;46;0.000149541
600;42;0.00014908
600;47;0.000168296
600;35;0.00015996
600;50;0.000188494
600;47;0.00015423
600;41;0.000152096
600;43;0.000183304
600;46;0.000166192
600;47;0.000152717
600;39;0.000151124
600;37;0.000151083
600;46;0.000149691
600;37;0.000150672
600;42;0.00016511
600;48;0.000151314
600;57;0.000152606
600;47;0.000151325
600;37;0.000151023
600;50;0.000150022
600;51;0.000149941
600;44;0.000187872
600;44;0.000151405
600;41;0.000148899
600;43;0.000149932
600;34;0.000166292
600;41;0.000177844
600;48;0.00017003
600;47;0.000151905
600;43;0.000149992
600;48;0.000156053
600;43;0.000150172
600;45;0.00017036
600;55;0.000192702
600;51;0.000199364
600;59;0.000155512
600;63;0.000171783
600;65;0.000153378
600;45;0.000152065
600;45;0.000152096
600;57;0.000151194
600;52;0.000150603
600;49;0.000167304
600;53;0.00015454
600;51;0.000152437
600;58;0.000150462
600;49;0.000150533
600;52;0.000151615
600;52;0.000151184
600;48;0.000166873
600;47;0.000150503
600;46;0.000150512
600;55;0.000152056
600;52;0.000151314
600;46;0.000275418
600;57;0.000219992
600;48;0.000152225
600;51;0.000152026
600;52;0.000151625
600;49;0.000151404
600;63;0.000149811
600;52;0.000171562
600;56;0.000152045
600;60;0.000150132
600;60;0.000199103
600;54;0.000156233
600;55;0.000192811
600;50;0.000157736
600;56;0.000153217
600;40;0.000151384
600;54;0.000151484
600;44;0.000150503
600;45;0.00016513
600;58;0.000153999
600;50;0.000150443
600;55;0.000152837
