n;rounds;depth;time
600;45;40;0.000159078
600;41;39;0.000158297
600;38;36;0.000173595
600;40;35;0.000158647
600;41;36;0.000177853
600;36;31;0.000156182
600;38;33;0.000156854
600;37;33;0.000189445
600;42;39;0.000160461
600;55;51;0.000159279
600;54;51;0.000160911
600;43;39;0.000162675
600;61;57;0.000189536
600;48;45;0.000160771
600;51;48;0.00015984
600;49;46;0.000159198
600;59;56;0.000177002
600;55;51;0.000158878
600;47;44;0.000172794
600;42;38;0.000157645
600;50;47;0.000156203
600;51;47;0.000158207
600;56;53;0.000157645
600;43;39;0.000163637
600;61;58;0.000157655
600;56;53;0.000241452
600;50;47;0.000157996
600;38;35;0.000156624
600;50;46;0.000162084
600;52;48;0.00016023
600;50;47;0.000171051
600;59;56;0.000159449
600;58;54;0.000159739
600;56;53;0.000157726
600;46;42;0.000157796
600;46;43;0.000159439
600;49;46;0.000156723
600;40;39;0.000196949
600;37;36;0.000161673
600;38;37;0.000159159
600;37;36;0.000159398
600;46;45;0.000158456
600;35;34;0.000178374
600;26;24;0.00015983
600;31;30;0.000158266
600;27;26;0.000157395
600;37;36;0.000155111
600;32;31;0.000163988
600;39;38;0.000174587
600;32;31;0.000158788
600;43;42;0.000157344
600;38;37;0.000155731
600;39;38;0.000156874
600;37;36;0.000158847
600;32;31;0.000156444
600;30;29;0.000172593
600;39;38;0.000156093
600;39;38;0.000157114
600;44;43;0.000156564
600;46;45;0.000157104
600;30;29;0.000156253
600;33;32;0.000172774
600;29;28;0.000187021
600;43;42;0.000157305
600;31;30;0.000156503
600;33;32;0.000158988
600;28;27;0.000161433
600;40;38;0.000196738
600;32;30;0.000163526
600;33;30;0.00015999
600;42;39;0.000160892
600;36;33;0.000179546
600;39;37;0.000161462
600;39;37;0.000161653
600;31;28;0.000159349
600;36;34;0.000193974
600;36;34;0.000175088
600;42;40;0.000301644
600;39;36;0.000145192
600;40;38;0.000138169
600;37;35;0.000133871
600;44;42;0.000135253
600;36;33;0.00013328
600;41;39;0.000168016
600;41;39;0.000159239
600;36;34;0.00013911
600;41;39;0.000151795
600;41;38;0.000139572
600;45;42;0.000135644
600;34;31;0.000133751
600;42;39;0.000236433
600;34;32;0.000175569
600;32;30;0.000170339
600;36;33;0.000168697
600;38;36;0.000175298
600;42;40;0.000189666
600;38;36;0.000163196
600;56;52;0.000202489
600;44;42;0.000168155
600;44;42;0.000184185
600;42;40;0.000131947
600;50;46;0.000131136
600;46;44;0.000128762
600;41;37;0.000127428
600;33;31;0.000125496
600;39;35;0.000131206
600;43;39;0.0001285
600;41;37;0.000140393
600;59;57;0.000128841
600;51;47;0.000127579
600;37;35;0.000125626
600;41;37;0.000137458
600;59;55;0.000141505
600;40;36;0.000133059
600;40;38;0.000145974
600;36;32;0.000127008
600;49;45;0.000126036
600;39;37;0.000126177
600;49;45;0.000127148
600;43;39;0.000125385
600;56;52;0.000130505
600;60;56;0.000131987
600;52;48;0.000143139
600;40;38;0.000135624
600;60;58;0.000135274
600;51;47;0.000135594
600;59;57;0.000135684
600;38;37;0.000169518
600;37;35;0.000130234
600;33;31;0.000128892
600;41;39;0.000145893
600;45;43;0.000136827
600;45;43;0.000135924
600;34;32;0.000135124
600;32;31;0.000135233
600;40;39;0.00012803
600;46;44;0.000125936
600;33;32;0.000127399
600;40;39;0.000143599
600;36;35;0.00012779
600;36;34;0.000128691
600;42;40;0.000125275
600;33;31;0.000126998
600;33;31;0.000131577
600;34;33;0.000126807
600;30;27;0.00014362
600;34;32;0.000126817
600;35;33;0.000127129
600;42;41;0.000127208
600;35;33;0.000126497
600;35;33;0.000130445
600;30;28;0.000130084
600;28;25;0.000127379
600;47;45;0.000142226
600;31;30;0.000128822
600;29;28;0.000126196
600;43;41;0.00012797
600;40;39;0.00017624
600;61;60;0.000132538
600;45;44;0.000129323
600;65;64;0.000129102
600;45;44;0.000130144
600;62;61;0.000127669
600;62;61;0.000145573
600;43;42;0.000129954
600;59;58;0.000129192
600;41;40;0.000127609
600;57;56;0.000127759
600;68;67;0.00014434
600;56;55;0.000127729
600;65;64;0.00012828
600;47;46;0.000143729
600;53;52;0.000127329
600;60;59;0.000128601
600;62;61;0.000131256
600;53;52;0.000128732
600;42;41;0.000127048
600;39;38;0.000127679
600;49;48;0.000140503
600;67;66;0.000172102
600;47;46;0.000127439
600;67;66;0.00012783
600;48;47;0.000130404
600;64;63;0.000130324
600;53;52;0.000127278
600;64;63;0.000188002
600;37;36;0.000129021
600;41;39;0.000217908
600;43;41;0.000177292
600;34;32;0.000176751
600;44;42;0.000195266
600;40;38;0.000174026
600;50;48;0.000175799
600;52;50;0.00018109
600;38;35;0.000174467
600;43;41;0.000172834
600;30;27;0.000237255
600;46;44;0.000174016
600;37;34;0.000172984
600;44;42;0.000183093
600;44;42;0.000174758
600;37;35;0.000195617
600;37;35;0.000172783
600;36;34;0.000173925
600;42;40;0.000175799
600;39;37;0.00017605
600;41;39;0.000187201
600;38;36;0.000175579
600;38;36;0.000172894
600;39;37;0.000168115
600;45;43;0.000176591
600;45;43;0.000190377
600;40;38;0.000189736
600;44;42;0.000170049
600;40;38;0.000171371
600;31;29;0.000174487
600;38;36;0.000174167
600;27;25;0.000182442
600;36;34;0.000131707
600;33;32;0.000129513
600;28;26;0.000145603
600;36;32;0.000129392
600;36;32;0.00012797
600;34;32;0.00012801
600;40;38;0.000127058
600;29;25;0.000127048
600;31;29;0.000127729
600;37;33;0.000126998
600;29;27;0.000140824
600;41;37;0.00012798
600;31;27;0.000126988
600;37;33;0.000127319
600;29;28;0.000125465
600;31;29;0.000131607
600;25;23;0.000126847
600;33;31;0.000139832
600;29;28;0.00012807
600;31;29;0.000125565
600;35;34;0.000127409
600;31;29;0.000125836
600;32;30;0.000129112
600;38;37;0.00012834
600;32;30;0.000125245
600;32;30;0.000143419
600;27;26;0.000126106
600;31;27;0.000127018
600;33;29;0.000127949
600;37;36;0.000177623
600;54;51;0.000130324
600;37;35;0.000128581
600;43;42;0.000127319
600;57;54;0.0001443
600;47;46;0.00012783
600;38;36;0.000127529
600;59;56;0.000128591
600;52;51;0.000127018
600;59;56;0.000128691
600;63;60;0.000127899
600;37;35;0.000138079
600;38;34;0.000129022
600;50;49;0.000127248
600;49;48;0.00013887
600;41;38;0.000127218
600;61;60;0.000129122
600;47;46;0.000125716
600;52;51;0.000151464
600;59;56;0.000142768
600;38;37;0.000126567
600;49;48;0.000126277
600;46;43;0.000126937
600;61;60;0.000126477
600;40;39;0.000133961
600;39;36;0.000127409
600;53;52;0.000126847
600;49;46;0.000142708
600;61;60;0.000126848
600;51;48;0.000126417
600;46;45;0.000207148
600;43;42;0.000162765
600;53;52;0.000180288
600;49;48;0.000161874
600;55;54;0.000162164
600;59;58;0.00016022
600;41;40;0.000161753
600;55;54;0.000205015
600;63;62;0.000175689
600;47;46;0.000178935
600;69;68;0.000166882
600;58;57;0.000158497
600;47;46;0.000164448
600;41;40;0.000158587
600;51;50;0.000177893
600;49;48;0.000159318
600;60;59;0.00016004
600;55;54;0.000159048
600;67;66;0.000162555
600;55;54;0.000158487
600;44;43;0.000179677
600;50;49;0.000161192
600;70;69;0.000158357
600;64;63;0.000158998
600;54;53;0.000159509
600;45;44;0.000158928
600;47;46;0.000176811
600;48;47;0.000157946
600;66;65;0.00016029
600;62;61;0.000158457
600;44;41;0.000226234
600;43;40;0.000167484
600;42;39;0.000160671
600;44;43;0.000198372
600;40;37;0.000163396
600;53;50;0.000168145
600;43;42;0.000177502
600;57;56;0.00016051
600;45;42;0.000160902
600;37;36;0.000158848
600;39;36;0.000157976
600;43;40;0.000165911
600;46;43;0.00018154
600;50;49;0.000161693
600;44;41;0.000158477
600;44;41;0.000159378
600;48;45;0.000159139
600;34;33;0.000158677
600;44;43;0.000173425
600;45;44;0.000161222
600;52;51;0.000158888
600;52;51;0.0001597
600;52;51;0.000159969
600;39;38;0.000158266
600;49;46;0.000160311
600;53;50;0.000175168
600;36;35;0.000162134
600;39;38;0.000159309
600;39;36;0.000159819
600;38;37;0.000159169
600;36;32;0.000174116
600;34;30;0.000130545
600;25;21;0.000130364
600;30;26;0.000139382
600;30;26;0.000146584
600;30;26;0.000126086
600;37;33;0.000132919
600;25;21;0.000127649
600;34;30;0.000125606
600;34;30;0.000124393
600;39;35;0.00013324
600;41;37;0.000138419
600;33;29;0.000126678
600;38;34;0.000126898
600;30;26;0.000126497
600;36;32;0.000126878
600;30;26;0.000125475
600;32;28;0.00012812
600;41;37;0.000124944
600;30;26;0.00018103
600;34;30;0.000126196
600;36;32;0.000124754
600;36;32;0.000124193
600;39;35;0.000124413
600;31;27;0.000124343
600;36;32;0.000129924
600;39;35;0.000125235
600;39;35;0.000307837
600;29;25;0.000163486
600;26;22;0.000159078
600;47;45;0.000324688
600;35;34;0.000168315
600;44;42;0.000157726
600;40;39;0.000181681
600;46;44;0.000186589
600;35;34;0.00016044
600;32;31;0.000184787
600;46;44;0.00016008
600;35;33;0.000157245
600;51;50;0.00016008
600;36;35;0.000157775
600;34;33;0.000157746
600;41;39;0.000173936
600;51;50;0.000179817
600;41;39;0.00017034
600;46;44;0.00016012
600;48;46;0.000159599
600;35;34;0.000157165
600;42;41;0.000178424
600;54;53;0.000162715
600;38;36;0.000157896
600;40;39;0.000159138
600;34;33;0.000162153
600;40;39;0.000158366
600;51;49;0.000178094
600;42;40;0.000170931
600;33;31;0.000157555
600;54;53;0.000169949
600;46;44;0.000165089
600;52;50;0.000156994
600;50;48;0.00019751
600;42;40;0.000162234
600;41;39;0.000160511
600;50;48;0.000160501
600;47;45;0.000159429
600;35;33;0.000176591
600;41;39;0.000158948
600;35;33;0.000158106
600;48;46;0.000173525
600;38;36;0.000157966
600;39;37;0.000157705
600;42;40;0.000174457
600;36;34;0.000159649
600;40;38;0.000157645
600;50;48;0.00015977
600;43;41;0.000157906
600;46;44;0.000157214
600;54;52;0.000176501
600;42;40;0.00016017
600;48;46;0.000159949
600;45;43;0.000157926
600;55;53;0.000164429
600;36;34;0.000159118
600;38;36;0.000175048
600;36;34;0.000172483
600;37;35;0.000158527
600;45;43;0.000158657
600;41;39;0.000156503
600;40;38;0.000157426
600;46;44;0.000174657
600;53;52;0.000213861
600;43;42;0.000162725
600;64;63;0.000162855
600;52;51;0.00016008
600;66;65;0.000258694
600;56;55;0.000162053
600;74;72;0.00018139
600;53;52;0.000161012
600;54;53;0.000159088
600;55;54;0.000159269
600;61;60;0.00016028
600;51;49;0.000159029
600;52;51;0.000177532
600;71;69;0.000160201
600;60;59;0.000157585
600;62;61;0.000158798
600;61;60;0.000158176
600;62;60;0.000158548
600;65;63;0.000174767
600;64;62;0.000161433
600;54;52;0.000158487
600;46;45;0.000156994
600;47;45;0.000161864
600;64;62;0.000157715
600;64;63;0.000180268
600;73;71;0.000174087
600;62;60;0.000161583
600;61;59;0.000157735
600;64;62;0.000158858
600;71;69;0.000157425
600;34;33;0.000225132
600;41;40;0.000178695
600;52;50;0.000181219
600;39;37;0.000182432
600;38;36;0.000179527
600;39;37;0.000235632
600;51;49;0.000177001
600;34;32;0.00017651
600;40;38;0.000258575
600;40;39;0.00017617
600;51;49;0.000186921
600;40;39;0.000171361
600;47;46;0.000203051
600;40;38;0.000182582
600;45;43;0.000173405
600;43;41;0.000189936
600;44;42;0.000176381
600;54;53;0.000175599
600;42;40;0.00017616
600;45;43;0.000183053
600;41;40;0.000179296
600;44;42;0.000194004
600;34;32;0.000178164
600;54;53;0.000177703
600;51;50;0.000176711
600;46;44;0.000176621
600;42;40;0.000268157
600;47;45;0.000167865
600;34;33;0.000162635
600;48;47;0.000162013
600;35;34;0.000259957
600;48;46;0.000202369
600;37;36;0.000259276
600;36;35;0.000223739
600;29;28;0.000223028
600;43;42;0.000202369
600;31;30;0.00020268
600;35;34;0.000199574
600;39;37;0.000209072
600;37;36;0.000181501
600;37;36;0.000198271
600;44;43;0.000161583
600;29;28;0.000163016
600;39;38;0.000180969
600;30;29;0.00015987
600;28;26;0.000158918
600;34;33;0.000159358
600;34;32;0.000161242
600;37;36;0.000161402
600;39;38;0.000177914
600;36;35;0.000161212
600;46;45;0.000158878
600;33;32;0.000186309
600;32;31;0.000163978
600;33;32;0.000182081
600;33;31;0.000209382
600;47;46;0.000193983
600;36;35;0.000188083
600;27;25;0.000173074
600;35;34;0.00016005
600;45;42;0.000316484
600;51;48;0.000180929
600;39;37;0.000163476
600;34;31;0.000184236
600;38;36;0.000168496
600;40;37;0.00016047
600;42;40;0.000162295
600;35;32;0.000175008
600;34;32;0.000158266
600;39;36;0.000157635
600;41;38;0.000157315
600;48;46;0.000159639
600;36;33;0.000157736
600;34;31;0.000171511
600;33;31;0.000158648
600;48;46;0.000158517
600;50;47;0.000157856
600;44;41;0.000157144
600;33;30;0.000159458
600;41;39;0.000157596
600;35;32;0.000185688
600;38;35;0.000159138
600;52;50;0.000157495
600;39;36;0.000156513
600;43;41;0.000159078
600;43;41;0.000162164
600;51;48;0.000223499
600;42;39;0.00015981
600;36;33;0.000158797
600;45;42;0.000160792
600;44;42;0.000303248
600;52;50;0.0001864
600;47;45;0.000166322
600;48;46;0.000159479
600;53;51;0.000182732
600;51;49;0.000160331
600;56;54;0.00025105
600;43;41;0.00016035
600;44;42;0.000172744
600;53;51;0.000161012
600;38;36;0.000158196
600;43;41;0.000160692
600;44;42;0.00017608
600;50;48;0.000158367
600;53;51;0.000159769
600;47;45;0.000157165
600;52;50;0.000157415
600;39;37;0.000157735
600;47;45;0.000175018
600;47;45;0.000157855
600;43;41;0.000156433
600;43;41;0.000162995
600;49;47;0.000171412
600;46;44;0.00018144
600;53;51;0.000253946
600;40;37;0.000160741
600;59;57;0.000192351
600;34;32;0.000204713
600;41;39;0.000204262
600;39;37;0.000197681
600;38;36;0.00022403
600;39;37;0.000181019
600;43;41;0.000163086
600;39;37;0.000159789
600;38;37;0.000162926
600;32;31;0.000159579
600;44;42;0.000158607
600;44;42;0.000160451
600;37;35;0.000233598
600;36;35;0.000168927
600;46;44;0.000161512
600;37;36;0.000158036
600;35;34;0.000158006
600;51;50;0.00017633
600;41;39;0.000174296
600;46;44;0.000159339
600;52;50;0.000158978
600;44;42;0.000158858
600;37;35;0.000156884
600;45;43;0.000200506
600;44;42;0.000163997
600;39;38;0.00015969
600;50;48;0.000183043
600;35;34;0.000160711
600;49;47;0.000159769
600;45;43;0.000183313
600;34;33;0.000232075
600;48;47;0.000148689
600;38;37;0.000130394
600;41;40;0.000136535
600;39;36;0.000297417
600;39;37;0.000136586
600;63;60;0.000151975
600;50;47;0.000155291
600;51;49;0.000158627
600;48;45;0.000160251
600;42;40;0.000162204
600;44;42;0.000182072
600;61;59;0.000129663
600;48;45;0.00012817
600;65;63;0.000130845
600;51;48;0.000127359
600;41;38;0.000127719
600;58;55;0.000136466
600;49;47;0.000193313
600;63;61;0.00012838
600;65;63;0.000140233
600;50;47;0.000128441
600;44;42;0.000127499
600;60;57;0.00012789
600;42;39;0.000132478
600;42;39;0.000140283
600;53;51;0.000128701
600;65;62;0.000126738
600;57;54;0.000128601
600;66;64;0.000126848
600;61;58;0.000127589
600;63;61;0.000127018
600;53;51;0.000136055
600;41;39;0.000146595
1100;63;59;0.000311223
1100;45;41;0.000244428
1100;63;59;0.000316754
1100;57;53;0.000302797
1100;44;42;0.000244758
1100;52;48;0.000235922
1100;61;59;0.000239509
1100;56;54;0.00025091
1100;44;42;0.000239018
1100;66;64;0.000237425
1100;41;37;0.000236524
1100;50;48;0.000250008
1100;55;53;0.000249778
1100;65;61;0.000261891
1100;49;47;0.000242004
1100;56;54;0.000252122
1100;62;60;0.000242404
1100;56;54;0.000237675
1100;65;63;0.000238056
1100;51;49;0.000237215
1100;48;46;0.000254096
1100;62;60;0.000256
1100;60;58;0.000240311
1100;58;56;0.000236643
1100;56;54;0.000252774
1100;44;42;0.000239749
1100;52;50;0.000237676
1100;51;49;0.000237685
1100;58;56;0.000253065
1100;67;65;0.000240581
1100;46;43;0.000511158
1100;58;55;0.000352711
1100;39;37;0.000300854
1100;46;43;0.000301385
1100;45;43;0.000322094
1100;52;49;0.000300633
1100;54;51;0.000299912
1100;40;38;0.000319448
1100;52;49;0.00029849
1100;55;52;0.000301786
1100;46;43;0.000315501
1100;57;55;0.000301956
1100;49;46;0.000299672
1100;50;47;0.000299491
1100;58;55;0.000318697
1100;46;43;0.000301846
1100;53;50;0.000299251
1100;57;55;0.000323977
1100;59;57;0.000299923
1100;54;51;0.000300012
1100;39;37;0.000386104
1100;49;46;0.000322594
1100;60;57;0.00029881
1100;41;39;0.000313558
1100;54;51;0.000299972
1100;47;45;0.000301736
1100;59;56;0.000301064
1100;43;41;0.000315091
1100;60;58;0.000300343
1100;50;48;0.000296015
1100;55;54;0.000356368
1100;49;48;0.000300644
1100;48;47;0.000404227
1100;50;49;0.000302367
1100;39;36;0.000297488
1100;51;48;0.000308588
1100;57;56;0.000297498
1100;57;56;0.000298369
1100;43;42;0.000296035
1100;45;44;0.000315041
1100;51;50;0.000319488
1100;58;55;0.000299411
1100;52;49;0.000313768
1100;47;46;0.000314189
1100;60;59;0.000293109
1100;59;58;0.000317115
1100;49;48;0.000296465
1100;40;37;0.000300984
1100;46;45;0.000328595
1100;54;53;0.00029834
1100;53;52;0.000300232
1100;48;45;0.000296326
1100;55;54;0.000316994
1100;54;53;0.000301495
1100;38;35;0.000296245
1100;47;46;0.000313869
1100;52;51;0.000301034
1100;55;54;0.000294502
1100;58;57;0.000355196
1100;49;48;0.000392044
1100;69;67;0.00047458
1100;59;55;0.000346379
1100;58;56;0.000342261
1100;46;44;0.000353001
1100;48;44;0.000321543
1100;65;61;0.000305683
1100;75;73;0.00033114
1100;59;55;0.000283341
1100;73;71;0.000242735
1100;71;69;0.000241372
1100;66;64;0.000269946
1100;73;71;0.000243687
1100;69;67;0.000242855
1100;71;67;0.000241443
1100;69;65;0.000428091
1100;74;72;0.000310773
1100;76;72;0.000302587
1100;50;46;0.00038363
1100;77;75;0.000302327
1100;64;60;0.000302186
1100;63;61;0.000342282
1100;58;56;0.000302236
1100;50;46;0.000301215
1100;47;45;0.000319298
1100;58;56;0.00029836
1100;61;59;0.00029872
1100;57;53;0.000323416
1100;78;76;0.000319599
1100;60;56;0.000308478
1100;63;59;0.000345588
1100;63;61;0.000403008
1100;54;53;0.000425818
1100;42;40;0.000328345
1100;59;57;0.000370803
1100;51;49;0.000252744
1100;57;55;0.00025108
1100;55;54;0.000320221
1100;71;69;0.000243817
1100;74;73;0.000242454
1100;63;61;0.000238147
1100;59;57;0.000255338
1100;67;66;0.000241353
1100;57;56;0.000240961
1100;51;49;0.000246723
1100;65;64;0.000253405
1100;54;52;0.000241683
1100;42;41;0.00024007
1100;47;45;0.000239168
1100;49;47;0.000270978
1100;70;68;0.000245069
1100;62;60;0.000241653
1100;60;58;0.00023988
1100;70;68;0.000238707
1100;52;50;0.000294452
1100;55;53;0.000239479
1100;52;50;0.000239649
1100;60;58;0.000253315
1100;67;65;0.000242234
1100;68;66;0.000241443
1100;50;48;0.000240491
1100;65;64;0.000308499
1100;71;67;0.000244117
1100;62;61;0.00024016
1100;63;62;0.0002404
1100;60;59;0.000251792
1100;54;53;0.000240451
1100;57;53;0.00024028
1100;64;63;0.000238427
1100;56;52;0.000289242
1100;66;65;0.000241313
1100;48;45;0.000238807
1100;71;67;0.000238928
1100;63;62;0.000339679
1100;52;48;0.0004212
1100;49;45;0.000338254
1100;49;46;0.00035891
1100;56;55;0.000248024
1100;70;66;0.000240772
1100;62;58;0.000243626
1100;53;52;0.000251742
1100;63;62;0.000253445
1100;67;66;0.000239499
1100;57;56;0.000244488
1100;58;57;0.000297458
1100;58;57;0.000239619
1100;60;59;0.000238667
1100;67;63;0.000245541
1100;52;48;0.000252513
1100;61;60;0.000240581
1100;70;66;0.000240841
1100;54;53;0.000324127
1100;59;55;0.000241512
1100;46;42;0.000254107
1100;64;60;0.000262512
1100;61;60;0.000239939
1100;52;51;0.000250579
1100;56;55;0.00024005
1100;55;54;0.000236584
1100;60;59;0.000238446
1100;49;45;0.000258033
1100;50;49;0.00025586
1100;46;42;0.000239218
1100;52;51;0.000238227
1100;73;69;0.000250609
1100;49;45;0.000255169
1100;71;70;0.000240621
1100;42;41;0.000236723
1100;56;55;0.000236202
1100;56;55;0.000254868
1100;53;52;0.000239168
1100;51;47;0.000236043
1100;54;50;0.000239609
1100;46;45;0.000257713
1100;71;70;0.000239689
1100;53;49;0.000237706
1100;57;56;0.000237264
1100;42;38;0.000522299
1100;70;66;0.000311403
1100;46;42;0.000329909
1100;56;52;0.000301896
1100;57;56;0.000296145
1100;55;54;0.000241753
1100;59;58;0.000264776
1100;45;44;0.000255369
1100;49;48;0.000241322
1100;61;60;0.000241263
1100;60;59;0.000305983
1100;52;51;0.000241282
1100;59;58;0.000239389
1100;61;60;0.000239389
1100;51;50;0.00026178
1100;72;71;0.000240981
1100;42;41;0.000238818
1100;48;47;0.000239649
1100;43;42;0.000255499
1100;69;68;0.000240881
1100;45;44;0.00024028
1100;65;64;0.000239859
1100;57;56;0.000259296
1100;68;67;0.000238487
1100;60;59;0.000358221
1100;63;62;0.000338003
1100;60;59;0.00025112
1100;50;49;0.000241112
1100;45;44;0.000240321
1100;57;56;0.000253224
1100;60;59;0.00025065
1100;61;60;0.000251461
1100;66;65;0.000253205
1100;57;56;0.000283782
1100;43;39;0.000377006
1100;57;53;0.000337372
