n;rounds;depth;time
3600;96;91;0.000772568
3600;91;86;0.000777627
3600;93;88;0.000770925
3600;93;88;0.00075761
3600;105;100;0.000770935
3600;80;79;0.000807413
3600;112;111;0.000787827
3600;82;81;0.000797054
3600;101;100;0.000763681
3600;102;97;0.000767719
3600;96;91;0.000769853
3600;101;96;0.000767478
3600;88;83;0.000755556
3600;111;106;0.000792475
3600;78;77;0.000773369
3600;81;80;0.000769692
3600;113;108;0.000760765
3600;94;89;0.000772829
3600;127;126;0.001031843
3600;133;131;0.000956182
3600;128;126;0.000985156
3600;98;97;0.000986088
3600;103;102;0.000962424
3600;89;88;0.00096056
3600;117;116;0.001103578
3600;106;105;0.000973705
3600;97;95;0.000963926
3600;81;79;0.000963336
3600;106;105;0.000840776
3600;86;85;0.000898413
3600;118;117;0.000955691
3600;120;118;0.000900107
3600;104;103;0.00081112
3600;91;90;0.000789129
3600;115;114;0.000949289
3600;106;105;0.000833773
3600;108;107;0.000818173
3600;90;89;0.000874028
3600;100;99;0.000982461
3600;116;114;0.00096075
3600;111;110;0.000999774
3600;104;103;0.001296179
3600;102;101;0.00104093
3600;93;91;0.000819926
3600;87;86;0.000785643
3600;111;110;0.000754644
3600;90;88;0.000822772
3600;129;128;0.000796533
3600;133;129;0.00089673
3600;123;121;0.000753722
3600;133;131;0.000764864
3600;130;128;0.000770444
3600;139;137;0.000776986
3600;115;111;0.000766396
3600;103;101;0.000799078
3600;146;142;0.000771045
3600;156;152;0.000764142
3600;151;147;0.000759013
3600;132;130;0.000744265
3600;129;127;0.000781544
3600;119;117;0.000772197
3600;134;132;0.000767538
3600;131;129;0.000746369
3600;90;88;0.000772037
3600;146;142;0.000769122
3600;113;111;0.000773099
3600;96;92;0.000748072
3600;97;95;0.000762449
3600;151;149;0.000763911
3600;93;91;0.000768651
3600;95;93;0.000756137
3600;131;129;0.000783999
3600;147;145;0.000775894
3600;117;115;0.000797735
3600;131;129;0.000770404
3600;122;120;0.000748132
3600;101;99;0.000764553
3600;146;144;0.000809427
3600;117;116;0.000847879
3600;149;148;0.000776416
3600;168;165;0.0007581
3600;133;132;0.000761437
3600;144;141;0.000768851
3600;143;140;0.000764764
3600;110;107;0.00076287
3600;136;135;0.000775132
3600;173;170;0.000769723
3600;128;125;0.000776155
3600;98;95;0.000746779
3600;146;143;0.000770524
3600;141;138;0.000779321
3600;146;143;0.000810078
3600;133;132;0.000763241
3600;122;119;0.00075232
3600;168;165;0.000769832
3600;135;132;0.000773559
3600;149;146;0.000795271
3600;118;115;0.000750617
3600;120;117;0.000782196
3600;177;174;0.000772157
3600;182;181;0.000778339
3600;146;143;0.000765504
3600;148;145;0.000765224
3600;133;130;0.000779591
3600;153;152;0.00077363
3600;169;166;0.000765975
3600;127;124;0.000758422
3600;141;138;0.000777487
3600;86;85;0.000871893
3600;132;130;0.000932407
3600;134;132;0.001126852
3600;112;111;0.001152129
3600;88;87;0.000890469
3600;99;98;0.000784941
3600;112;111;0.00076322
3600;99;98;0.00074699
3600;122;121;0.000768911
3600;114;113;0.0007681
3600;123;122;0.000755926
3600;105;104;0.000742541
3600;135;133;0.000763271
3600;90;88;0.000763571
3600;109;107;0.000760355
3600;89;88;0.000740047
3600;137;136;0.000754524
3600;119;118;0.000785632
3600;125;123;0.000786304
3600;136;135;0.000745467
3600;93;92;0.000753182
3600;106;105;0.000761297
3600;87;85;0.000767588
3600;91;90;0.000771236
3600;128;126;0.000776425
3600;98;97;0.000764162
3600;122;121;0.000785482
3600;114;112;0.000762019
3600;87;86;0.000767207
3600;96;95;0.000771075
3600;139;138;0.000840264
3600;129;127;0.000770324
3600;107;106;0.000781615
3600;126;125;0.00080061
3600;127;126;0.000765926
3600;117;116;0.000775703
3600;115;114;0.000749304
3600;110;108;0.000761046
3600;84;83;0.000771867
3600;117;115;0.000762549
3600;107;105;0.000818003
3600;116;114;0.000754484
3600;92;90;0.000771506
3600;149;148;0.000770364
3600;100;99;0.000776325
3600;114;113;0.000755827
3600;101;100;0.000776865
3600;100;99;0.000771896
3600;87;85;0.00077336
3600;114;113;0.000754935
3600;121;119;0.000773409
3600;116;115;0.000791524
3600;95;94;0.000799758
3600;107;105;0.000778659
3600;86;85;0.000761717
3600;77;75;0.000776455
3600;140;139;0.000778038
3600;121;120;0.000803376
3600;144;142;0.000783578
3600;93;91;0.000760876
3600;90;89;0.000904405
3600;125;123;0.000914624
3600;102;101;0.000798597
3600;89;87;0.000797945
3600;88;87;0.000786584
3600;104;103;0.000816681
3600;124;122;0.000806221
3600;107;105;0.000804107
3600;128;126;0.00083787
3600;77;75;0.000788338
3600;130;129;0.000809888
3600;84;82;0.000796723
3600;128;127;0.000951152
3600;99;98;0.001001306
3600;76;75;0.000750346
3600;123;121;0.000742452
3600;80;79;0.000753873
3600;100;99;0.000762509
3600;80;79;0.000777086
3600;126;124;0.000745808
3600;83;81;0.000781775
3600;125;123;0.000766537
3600;111;110;0.000767729
3600;92;90;0.000761327
3600;73;71;0.000777267
3600;94;93;0.000772417
3600;98;96;0.000766286
3600;136;134;0.000761077
3600;76;75;0.00074705
3600;115;113;0.000803456
3600;120;119;0.000829294
3600;126;125;0.000762489
3600;137;136;0.000765154
3600;113;112;0.000750677
3600;114;113;0.000763441
3600;119;118;0.000769442
3600;112;111;0.000776144
3600;116;115;0.000752159
3600;146;145;0.000772889
3600;137;136;0.000769402
3600;133;132;0.000764533
3600;138;137;0.000750466
3600;120;119;0.000786384
3600;126;125;0.000767108
3600;108;107;0.000765755
3600;110;109;0.000751007
3600;125;124;0.00077397
3600;119;118;0.000765595
3600;120;119;0.000801632
3600;128;127;0.000767659
3600;128;127;0.000814266
3600;116;115;0.000774611
3600;90;89;0.000770995
3600;136;135;0.000767058
3600;117;116;0.000765064
3600;128;127;0.000804007
3600;84;83;0.000766366
3600;120;119;0.000772418
3600;120;119;0.000763952
3600;121;120;0.000760224
3600;102;99;0.000849352
3600;93;90;0.000757269
3600;81;78;0.00081127
3600;107;104;0.000770845
3600;89;86;0.000765374
3600;119;118;0.000767629
3600;114;113;0.000785833
3600;102;99;0.000770053
3600;79;78;0.000772598
3600;115;114;0.000779251
3600;100;97;0.000764553
3600;88;85;0.000773579
3600;121;120;0.000813164
3600;88;85;0.000767929
3600;135;134;0.000758932
3600;70;68;0.000769913
3600;122;121;0.000769993
3600;77;76;0.000776536
3600;103;100;0.000786383
3600;88;87;0.000761076
3600;115;114;0.000770574
3600;107;104;0.00081083
3600;87;84;0.000782446
3600;115;114;0.000765795
3600;71;69;0.000783808
3600;117;116;0.000778929
3600;111;110;0.000777447
3600;119;118;0.000770704
3600;97;94;0.000763561
3600;94;91;0.000792946
4100;134;131;0.000965259
4100;96;93;0.000909074
4100;117;114;0.000902271
4100;133;130;0.000897242
4100;109;106;0.00088591
4100;135;133;0.000900969
4100;116;114;0.000918802
4100;103;100;0.000893865
4100;109;106;0.000904906
4100;138;135;0.000924513
4100;124;121;0.000898153
4100;101;98;0.000929462
4100;127;124;0.000899486
4100;112;109;0.00089116
4100;132;129;0.001021205
4100;138;136;0.001547029
4100;134;131;0.000968345
4100;125;122;0.000918502
4100;122;120;0.000909825
4100;115;112;0.000945682
4100;136;133;0.000917029
4100;125;122;0.00089633
4100;149;147;0.000899385
4100;108;106;0.00089664
4100;156;154;0.000893875
4100;100;97;0.000898174
4100;154;152;0.000904244
4100;127;124;0.000911559
4100;135;133;0.000902722
4100;103;100;0.000900016
4100;106;104;0.000978534
4100;105;103;0.000922779
4100;92;90;0.000929221
4100;113;111;0.000906319
4100;119;117;0.000906529
4100;133;131;0.000916838
4100;88;86;0.0009069
4100;108;106;0.000903814
4100;97;95;0.000899536
4100;97;95;0.000915596
4100;145;143;0.000962474
4100;146;144;0.000892342
4100;105;103;0.00090699
4100;85;83;0.001006035
4100;90;88;0.000905958
4100;101;99;0.000916328
4100;100;98;0.000900618
4100;160;158;0.000911268
4100;135;133;0.000903182
4100;116;114;0.000898324
4100;85;83;0.000915746
4100;100;98;0.000909224
4100;106;104;0.000892954
4100;89;87;0.000898313
4100;106;104;0.000934952
4100;113;111;0.000921968
4100;109;107;0.000902581
4100;115;113;0.000919904
4100;142;140;0.000914524
4100;108;106;0.00095496
4100;118;116;0.00096557
4100;143;141;0.000903834
4100;99;97;0.000899425
4100;105;103;0.000917851
4100;121;119;0.000932016
4100;131;129;0.000873046
4100;131;129;0.000910597
4100;102;100;0.000899335
4100;103;101;0.000957414
4100;104;102;0.000897962
4100;98;96;0.00089121
4100;122;120;0.000908212
4100;137;135;0.000906078
4100;129;127;0.000921337
4100;140;138;0.000899155
4100;116;114;0.000954539
4100;165;163;0.000905026
4100;118;116;0.000908743
4100;169;167;0.000900818
4100;116;114;0.00090199
4100;114;112;0.000892723
4100;126;124;0.000883897
4100;116;114;0.000909795
4100;106;104;0.000903644
4100;131;129;0.000906939
4100;152;150;0.000929812
4100;103;101;0.000931205
4100;145;143;0.000916308
4100;122;120;0.000917119
4100;104;102;0.00090728
4100;87;86;0.000952465
4100;83;81;0.00096575
4100;91;89;0.000923641
4100;81;79;0.000899074
4100;90;88;0.000890278
4100;114;113;0.000879779
4100;83;82;0.000903263
4100;92;91;0.000920755
4100;89;87;0.000925855
4100;102;100;0.000898153
4100;82;80;0.000904024
4100;86;84;0.000899747
4100;83;81;0.000889827
4100;73;71;0.000914915
4100;111;109;0.000891912
4100;74;72;0.000990616
4100;111;110;0.001108086
4100;88;86;0.000894125
4100;103;101;0.001012708
4100;96;94;0.000884127
4100;113;111;0.000988734
4100;83;81;0.000899946
4100;81;79;0.000899917
4100;83;82;0.000909494
4100;96;94;0.000909424
4100;112;110;0.000908643
4100;78;76;0.000901399
4100;93;91;0.000904385
4100;126;125;0.000899356
4100;108;106;0.000936886
4100;123;121;0.000968976
4100;124;122;0.000907571
4100;151;149;0.000915707
4100;101;99;0.000906498
4100;115;113;0.000909173
4100;104;102;0.000902441
4100;132;130;0.000957334
4100;144;142;0.000998972
4100;128;126;0.000908723
4100;107;105;0.00085935
4100;108;106;0.000908652
4100;131;129;0.000906188
4100;106;104;0.000915546
4100;128;126;0.000913602
4100;105;103;0.00090161
4100;100;98;0.000903523
4100;108;106;0.000897372
4100;115;113;0.000895839
4100;90;88;0.0009178
4100;141;139;0.000920736
4100;97;95;0.000888655
4100;124;122;0.000896751
4100;94;92;0.000895108
4100;86;84;0.000938589
4100;145;143;0.00092834
4100;104;102;0.000897472
4100;100;98;0.000916738
4100;105;103;0.000900908
4100;106;104;0.000899917
4100;87;85;0.000939932
4100;90;88;0.000973805
4100;116;114;0.000904385
4100;95;93;0.000899917
4100;111;109;0.000927738
4100;108;106;0.000898514
4100;98;96;0.000899767
4100;88;86;0.000882003
4100;95;93;0.000909244
4100;108;106;0.000934301
4100;102;100;0.000905597
4100;87;85;0.000898775
4100;95;93;0.000900026
4100;106;104;0.000926786
4100;92;90;0.000920706
4100;95;93;0.000899846
4100;126;124;0.00090183
4100;103;101;0.000895167
4100;93;91;0.000890349
4100;98;96;0.000924783
4100;102;100;0.000898795
4100;96;94;0.000897822
4100;105;103;0.000905006
4100;111;109;0.000909845
4100;94;92;0.000915816
4100;99;97;0.000902041
4100;104;102;0.000900007
4100;91;89;0.000897622
4100;92;90;0.000910306
4100;74;72;0.00088567
4100;78;76;0.000935083
4100;103;101;0.000969737
4100;95;93;0.000983744
4100;103;101;0.000907581
4100;88;86;0.000900157
4100;89;87;0.000900037
4100;93;91;0.000906338
4100;100;98;0.00090132
4100;98;96;0.000898233
4100;112;110;0.000914835
4100;99;97;0.000909885
4100;110;108;0.000931576
4100;98;96;0.000909374
4100;101;99;0.000932929
4100;118;116;0.000900057
4100;99;97;0.000898494
4100;93;91;0.000899606
4100;96;94;0.000891561
4100;110;108;0.000898824
4100;99;97;0.000936305
4100;111;109;0.000905888
4100;103;101;0.00089661
4100;102;100;0.000926767
4100;118;116;0.000901891
4100;102;100;0.000931556
4100;106;104;0.00090193
4100;107;105;0.000911308
4100;111;109;0.000907771
4100;75;73;0.0008856
4100;95;93;0.000895659
4100;94;92;0.000902872
4100;110;108;0.000961331
4100;141;139;0.00092323
4100;143;141;0.000906228
4100;111;109;0.000922268
4100;106;104;0.000902541
4100;145;143;0.000908372
4100;108;106;0.000908642
4100;114;112;0.00098199
4100;144;142;0.000916287
4100;137;135;0.001571986
4100;111;109;0.000999654
4100;104;102;0.000936245
4100;152;150;0.000964708
4100;102;100;0.000901439
4100;160;158;0.00090711
4100;100;98;0.000900338
4100;101;99;0.000921156
4100;107;105;0.000918932
4100;103;101;0.000893024
4100;105;103;0.000894567
4100;146;144;0.000882894
4100;103;101;0.000895809
4100;118;116;0.000911038
4100;97;95;0.000892372
4100;121;119;0.000893314
4100;140;138;0.000921207
4100;116;114;0.000931937
4100;88;86;0.000897942
4100;117;115;0.001006606
4100;99;97;0.000896961
4100;82;80;0.001063423
4100;88;87;0.00090148
4100;87;85;0.000893084
4100;90;88;0.00093908
4100;115;113;0.000896801
4100;116;114;0.000904004
4100;96;94;0.000884958
4100;111;109;0.00091282
4100;84;83;0.000895178
4100;98;96;0.000897863
4100;131;130;0.000898143
4100;99;97;0.000894917
4100;121;119;0.000896661
4100;135;134;0.000981179
4100;107;105;0.000958246
4100;99;97;0.00091255
4100;103;101;0.00089113
4100;99;97;0.000883034
4100;123;122;0.000892943
4100;110;108;0.000894156
4100;134;133;0.00092334
4100;125;124;0.000893194
4100;137;136;0.000898214
4100;100;98;0.000914854
4100;89;87;0.000899826
4100;86;84;0.00096065
4100;92;90;0.000900678
4100;98;96;0.000894397
4100;114;113;0.000879127
4100;93;91;0.000896881
4100;127;122;0.000974987
4100;88;83;0.000904345
4100;86;81;0.001570112
4100;112;107;0.000996768
4100;120;115;0.000894998
4100;89;87;0.000866764
4100;77;75;0.00084814
4100;87;82;0.000851546
4100;93;88;0.000865612
4100;136;134;0.000860863
4100;106;101;0.000856125
4100;93;91;0.000865722
4100;116;111;0.000854531
4100;130;128;0.000857066
4100;103;98;0.00088577
4100;117;115;0.000863187
4100;118;113;0.000886522
4100;103;98;0.000860352
4100;87;82;0.00085373
4100;127;122;0.000931136
4100;88;83;0.001042624
4100;112;107;0.000863508
4100;112;107;0.000844202
4100;76;71;0.000861405
4100;88;83;0.000874218
4100;91;86;0.000880019
4100;90;85;0.000868799
4100;88;86;0.000868578
4100;135;133;0.000859891
4100;91;86;0.000870983
4100;138;134;0.000927639
4100;103;99;0.000857076
4100;110;106;0.000850393
4100;105;101;0.000850484
4100;132;129;0.000834735
4100;93;89;0.00086478
4100;92;89;0.000852026
4100;135;131;0.000849683
4100;93;89;0.000899025
4100;109;106;0.000854892
4100;109;106;0.000847228
4100;125;121;0.000845715
4100;86;82;0.000864821
4100;102;98;0.000878626
4100;103;99;0.00085906
4100;103;99;0.000856485
4100;111;108;0.000874549
4100;102;98;0.000850384
4100;92;88;0.00083797
4100;116;113;0.000860703
4100;100;96;0.000862096
4100;97;93;0.000875581
4100;93;89;0.000859831
4100;98;94;0.00086466
4100;116;112;0.000852909
4100;104;100;0.000838381
4100;96;92;0.000852337
4100;106;102;0.000863699
4100;105;101;0.000859421
4100;102;98;0.00085917
4100;121;116;0.000897972
4100;110;108;0.000858619
4100;108;103;0.000937657
4100;92;87;0.000855073
4100;146;141;0.000857397
4100;102;97;0.000854331
4100;142;137;0.000850674
4100;91;86;0.000870191
4100;122;117;0.000850394
4100;139;134;0.00085907
4100;132;130;0.000866704
4100;122;120;0.000866844
4100;123;118;0.000881823
4100;117;112;0.000857457
4100;108;103;0.000876312
4100;99;94;0.000840556
4100;113;108;0.000854301
4100;101;96;0.000856996
4100;139;137;0.000868778
4100;110;105;0.000879358
4100;114;109;0.000848521
4100;134;132;0.000851445
4100;112;107;0.000850925
4100;113;108;0.00086969
4100;114;109;0.000858689
4100;99;97;0.000869589
4100;107;102;0.000857407
4100;97;92;0.000845565
4100;101;99;0.000861595
4100;103;98;0.000856665
4100;135;132;0.00094993
4100;109;106;0.000940764
4100;91;88;0.000911448
4100;131;128;0.000906038
4100;108;105;0.000898233
4100;87;84;0.000907171
4100;88;85;0.000880931
4100;113;110;0.000899135
4100;123;120;0.000895308
4100;87;84;0.000901409
4100;101;98;0.000898825
4100;101;98;0.000926005
4100;95;92;0.000963967
4100;101;98;0.000905036
4100;100;97;0.000895889
4100;97;94;0.00096574
4100;109;106;0.00106205
4100;78;75;0.000905788
4100;88;85;0.000909905
4100;102;99;0.000890309
4100;93;90;0.000906138
4100;103;100;0.00090717
4100;101;98;0.000913011
4100;106;103;0.00094433
4100;119;116;0.000902512
4100;92;89;0.000910376
4100;108;105;0.000910246
4100;129;126;0.000920375
4100;83;80;0.000932928
4100;105;102;0.000905257
4100;103;101;0.000957935
4100;104;102;0.000893935
4100;96;94;0.000897732
4100;98;96;0.000879708
4100;117;115;0.000925835
4100;107;105;0.00089608
4100;92;90;0.000891871
4100;120;118;0.000890939
4100;91;89;0.00091277
4100;89;87;0.000937988
4100;115;113;0.000908874
4100;105;103;0.000896339
4100;82;80;0.0008913
4100;79;77;0.000926617
4100;125;123;0.000882423
4100;82;80;0.000913532
4100;99;97;0.000898474
4100;85;83;0.000897822
4100;79;77;0.00090695
4100;99;97;0.000913372
4100;86;84;0.000903132
4100;100;98;0.000898624
4100;88;86;0.000893855
4100;126;124;0.000896811
4100;94;92;0.00089632
4100;90;88;0.000893825
4100;101;99;0.000941795
4100;106;104;0.001374947
4100;105;103;0.001092377
4100;94;92;0.000937357
4100;98;96;0.001000515
4100;150;147;0.000905077
4100;98;96;0.000948056
4100;161;159;0.000892262
4100;133;130;0.000911608
4100;149;146;0.000968616
4100;144;142;0.000966391
4100;149;147;0.001335112
4100;158;156;0.001007228
4100;149;146;0.000945141
4100;107;104;0.000907551
4100;107;104;0.000888966
4100;103;100;0.000893375
4100;97;95;0.000890278
4100;103;101;0.000918502
4100;144;141;0.000897903
4100;132;130;0.000915555
4100;147;145;0.000904755
4100;136;134;0.00089094
4100;94;91;0.000894316
4100;161;158;0.000929723
4100;99;97;0.000865792
4100;97;95;0.000917219
4100;163;161;0.000898534
4100;131;128;0.000907221
4100;115;113;0.000939951
4100;118;115;0.00093382
4100;91;89;0.000942326
4100;148;145;0.000900768
4100;116;114;0.000905787
4100;89;88;0.000979606
4100;124;120;0.000915486
4100;98;94;0.000906789
4100;91;90;0.000898965
4100;82;81;0.000909695
4100;108;107;0.000906589
4100;99;95;0.000881422
4100;107;106;0.000897172
4100;86;85;0.000894987
4100;85;84;0.001613484
4100;115;114;0.000989615
4100;95;94;0.000927809
4100;88;87;0.00090746
4100;98;97;0.00091756
4100;89;88;0.000921277
4100;118;114;0.000885099
4100;92;91;0.000899345
4100;82;81;0.000905327
4100;96;95;0.000919112
4100;87;86;0.000897381
4100;110;106;0.000903023
4100;116;115;0.000942406
4100;86;85;0.000899576
4100;96;92;0.000900848
4100;96;95;0.000925053
4100;92;88;0.000898945
4100;125;124;0.000914925
4100;90;89;0.000933058
4100;74;70;0.000895197
4100;88;87;0.000906229
4100;101;99;0.000954249
4100;79;77;0.00090718
4100;86;85;0.000897823
4100;85;83;0.000891931
4100;74;72;0.000904815
4100;70;67;0.000885029
4100;86;85;0.000911659
4100;93;91;0.000894246
4100;80;78;0.000908472
4100;82;80;0.000897923
4100;92;90;0.000895158
4100;121;119;0.000911759
4100;89;87;0.000910436
4100;86;84;0.000934892
4100;82;80;0.000918772
4100;86;84;0.000916087
4100;78;76;0.000886391
4100;84;83;0.000956152
4100;80;79;0.000946905
4100;81;79;0.000901299
4100;77;76;0.000908342
4100;83;81;0.000900608
4100;86;84;0.000899726
4100;106;104;0.000925725
4100;100;98;0.000904145
4100;87;85;0.000898053
4100;74;73;0.000900047
4100;104;102;0.000888455
4100;93;91;0.000940352
4100;87;85;0.000916428
4100;102;98;0.000908953
4100;110;106;0.000852979
4100;103;99;0.000886712
4100;92;88;0.000835325
4100;119;116;0.000849612
4100;101;97;0.000850364
4100;120;116;0.000839914
4100;104;101;0.000847829
4100;77;73;0.00089121
4100;103;100;0.000867446
4100;97;93;0.001122363
4100;106;102;0.00098681
4100;95;92;0.000874399
4100;129;125;0.000878917
4100;108;104;0.000862577
4100;109;105;0.0008594
4100;84;80;0.000845585
4100;118;114;0.000860002
4100;100;96;0.000895047
4100;96;92;0.000904876
4100;118;114;0.000859802
4100;101;98;0.000859591
4100;88;84;0.000857527
4100;97;94;0.000870271
4100;99;95;0.000846927
4100;98;95;0.00085356
4100;129;125;0.000856625
4100;97;93;0.000858859
4100;111;107;0.000876353
4100;102;98;0.000851926
4100;102;100;0.000932367
4100;132;130;0.000864911
4100;119;117;0.000863168
4100;109;107;0.000863538
4100;141;139;0.000936094
4100;106;104;0.001122795
4100;104;102;0.001075856
4100;105;103;0.001153492
4100;106;104;0.001081908
4100;154;152;0.000966621
4100;147;145;0.000910255
4100;111;109;0.000913682
4100;141;139;0.00090168
4100;113;111;0.000975067
4100;107;105;0.001030331
4100;130;128;0.000900147
4100;129;127;0.000928951
4100;141;139;0.000942727
4100;122;120;0.001049157
4100;99;97;0.000929702
4100;98;96;0.001113086
4100;114;112;0.001078131
4100;121;119;0.001059536
4100;135;133;0.000950591
4100;101;99;0.001022807
4100;136;134;0.000902281
4100;129;127;0.000918261
4100;132;130;0.001110061
4100;114;112;0.001079713
4100;153;151;0.001030201
4100;93;88;0.001210398
4100;99;94;0.000916197
4100;139;134;0.000907621
4100;104;99;0.000904705
4100;138;133;0.000900267
4100;96;94;0.000905226
4100;94;89;0.000905126
4100;89;84;0.00091827
4100;107;105;0.000922338
4100;102;97;0.000894286
4100;98;93;0.00089639
4100;127;125;0.000887694
4100;101;96;0.000900768
4100;113;108;0.000945552
4100;106;101;0.000958146
4100;86;84;0.000902441
4100;88;86;0.000932207
4100;89;84;0.000907881
4100;145;140;0.00090679
4100;108;103;0.00095024
4100;115;113;0.000929021
4100;92;87;0.000894616
4100;97;92;0.000896831
4100;94;89;0.000886141
4100;112;107;0.000896901
4100;96;91;0.000906238
4100;98;93;0.000914715
4100;133;128;0.00090207
4100;104;99;0.00090226
4100;95;90;0.000950992
4100;125;124;0.001003
4100;96;95;0.000903072
4100;92;91;0.000902731
4100;90;89;0.000903664
4100;122;121;0.000916097
4100;95;94;0.001518446
4100;135;134;0.001064566
4100;88;87;0.000919984
4100;107;106;0.000923
4100;110;109;0.00090713
4100;106;105;0.000909705
4100;95;94;0.000914464
4100;111;110;0.000911779
4100;107;106;0.00090716
4100;103;102;0.000912711
4100;96;95;0.000981088
4100;110;109;0.000894586
4100;119;118;0.00089626
4100;89;88;0.000893304
4100;119;118;0.000893835
4100;91;90;0.000895218
4100;146;145;0.000898063
4100;102;101;0.000908994
4100;90;89;0.000925575
4100;144;143;0.000904615
4100;104;103;0.000903754
4100;118;117;0.00091272
4100;147;146;0.000900027
4100;91;90;0.000899195
4100;89;88;0.000886301
4100;92;91;0.000969257
4100;118;116;0.000927338
4100;88;86;0.000915526
4100;116;114;0.000897412
4100;102;101;0.000898303
4100;92;91;0.00089107
4100;118;116;0.000937788
4100;107;106;0.000963546
4100;144;143;0.000955902
4100;112;111;0.000905076
4100;115;113;0.000899336
4100;90;89;0.000900287
4100;116;114;0.000963776
4100;116;114;0.000906569
4100;126;124;0.000914073
4100;147;146;0.000914744
4100;132;130;0.000911609
4100;105;104;0.000917429
4100;117;116;0.00089654
4100;96;95;0.000895318
4100;92;90;0.000923641
4100;101;100;0.00088566
4100;104;103;0.000902021
4100;94;93;0.000947245
4100;104;103;0.000908413
4100;140;139;0.000954088
4100;102;100;0.000923881
4100;101;100;0.000906379
4100;108;106;0.000904696
4100;129;127;0.000904154
4100;87;85;0.000994253
4100;130;127;0.000906409
4100;91;88;0.00090682
4100;102;99;0.000906208
4100;111;108;0.000932778
4100;103;100;0.000922609
4100;125;122;0.000897583
4100;105;102;0.000894626
4100;98;96;0.000883366
4100;118;115;0.000938308
4100;133;131;0.000919073
4100;91;89;0.000897522
4100;90;88;0.000903934
4100;85;82;0.000906149
4100;73;70;0.000913201
4100;92;89;0.000915446
4100;82;80;0.000953226
4100;83;81;0.000894406
4100;99;96;0.000894085
4100;103;101;0.000881692
4100;94;91;0.000893955
4100;85;82;0.000902151
4100;95;92;0.000902752
4100;93;90;0.000900067
4100;92;90;0.000904766
4100;113;110;0.000894737
4100;110;107;0.001145246
4100;106;104;0.000989004
4100;89;86;0.000899125
4100;113;110;0.000906429
4100;103;101;0.00139774
4100;84;83;0.001030591
4100;130;128;0.000937356
4100;101;100;0.000924874
4100;95;93;0.000907611
4100;82;81;0.000898654
4100;86;84;0.000895428
4100;87;86;0.000921297
4100;113;112;0.000899375
4100;86;85;0.000914564
4100;84;83;0.000899616
4100;92;91;0.000917469
4100;103;102;0.000897652
4100;87;86;0.000920835
4100;92;91;0.000942627
4100;88;87;0.000881041
4100;107;105;0.000901199
4100;113;112;0.001287553
4100;101;100;0.001067872
4100;123;121;0.000953116
4100;106;105;0.000914604
4100;94;93;0.000892282
4100;113;111;0.000898985
4100;122;120;0.000904646
4100;77;75;0.000990516
4100;112;110;0.000915947
4100;115;114;0.000899395
4100;87;86;0.000904334
4100;90;89;0.000898464
4100;85;83;0.000944991
4100;105;104;0.00096021
4100;102;101;0.00089119
4100;96;95;0.000889277
4100;104;103;0.000910196
4100;96;95;0.000915976
4100;98;97;0.000900929
4100;104;103;0.001343478
4100;97;96;0.001048846
4100;120;119;0.000908983
4100;114;113;0.000913703
4100;117;116;0.000886892
4100;97;96;0.000900858
4100;103;102;0.000900127
4100;98;97;0.000931085
4100;99;98;0.000934061
4100;105;104;0.000903984
4100;102;101;0.000904686
4100;92;91;0.000900457
4100;121;120;0.000893996
4100;102;101;0.000902952
4100;133;132;0.000878386
4100;126;125;0.000896269
4100;87;86;0.000895448
4100;125;124;0.000956512
4100;109;108;0.000962153
4100;112;111;0.00090734
4100;87;86;0.000902562
4100;89;88;0.000900638
4100;89;88;0.000893534
4100;99;98;0.000896831
4100;84;82;0.000972623
4100;112;110;0.000917439
4100;92;90;0.000900949
4100;114;112;0.000909895
4100;102;100;0.000888786
4100;130;128;0.000895718
4100;107;105;0.000894125
4100;81;79;0.000904055
4100;75;73;0.0009284
4100;84;82;0.000893304
4100;118;116;0.00090163
4100;85;83;0.000931225
4100;98;96;0.000907381
4100;86;84;0.00091255
4100;112;110;0.000888826
4100;88;86;0.000884197
4100;81;79;0.000893224
4100;102;100;0.00089115
4100;112;110;0.000907791
4100;123;121;0.000901118
4100;135;133;0.000901841
4100;105;103;0.000908282
4100;108;106;0.000895158
4100;127;125;0.000931305
4100;87;85;0.00089108
4100;112;110;0.000882534
4100;113;111;0.000885089
4100;87;85;0.000888375
4100;91;89;0.000958787
4100;96;94;0.000902602
4100;121;117;0.001015613
4100;98;94;0.000902892
4100;90;86;0.000906589
4100;122;120;0.000901079
4100;96;93;0.000901409
4100;109;105;0.000938489
4100;91;88;0.000923691
4100;116;112;0.000935824
4100;105;101;0.000905858
4100;104;102;0.000904405
4100;111;108;0.000946023
4100;90;86;0.000883997
4100;128;126;0.000899235
4100;112;108;0.000898414
4100;98;95;0.000936856
4100;105;103;0.000898373
4100;144;142;0.000933971
4100;95;91;0.000904214
4100;116;113;0.000904945
4100;119;117;0.00090752
4100;96;92;0.000901991
4100;138;136;0.000918942
4100;140;138;0.000887994
4100;93;91;0.000905156
4100;120;117;0.00093911
4100;118;115;0.0008965
4100;83;81;0.000947045
4100;104;100;0.000964508
4100;92;88;0.000899826
4100;125;122;0.000908433
4100;105;103;0.000984555
4100;89;87;0.000907411
4100;90;88;0.000896009
4100;90;88;0.00088557
4100;122;120;0.000891421
4100;131;128;0.000918591
4100;86;84;0.000897242
4100;92;90;0.00089634
