n;rounds;time
600;50;0.000178405
600;46;0.000165391
600;54;0.000152536
600;36;0.000160983
600;39;0.000187201
600;43;0.000149832
600;45;0.000168736
600;47;0.000148649
600;44;0.000145333
600;41;0.000149501
600;49;0.00014936
600;52;0.000149231
600;43;0.000150903
600;48;0.00016489
600;42;0.000150492
600;47;0.000147327
600;49;0.000149361
600;50;0.000147997
600;42;0.000148889
600;37;0.000165942
600;50;0.00014945
600;42;0.000147917
600;35;0.000149551
600;51;0.0001491
600;46;0.000146906
600;47;0.000149621
600;45;0.000166282
600;53;0.000150092
600;40;0.000148038
600;35;0.00019223
600;37;0.000266951
600;49;0.00015465
600;41;0.000151294
600;41;0.000150543
600;43;0.000151615
600;40;0.000151274
600;40;0.000167254
600;40;0.000151685
600;43;0.000149601
600;42;0.000149581
600;40;0.00014946
600;38;0.000150803
600;39;0.000161934
600;51;0.000155041
600;46;0.000151745
600;40;0.00014885
600;45;0.000149961
600;44;0.000150262
600;43;0.000149842
600;39;0.000168115
600;46;0.000176822
600;49;0.000156634
600;42;0.000150983
600;46;0.00014942
600;36;0.000150834
600;49;0.000166612
600;43;0.000152897
600;42;0.000148308
600;38;0.000163868
600;46;0.000187402
600;32;0.000151745
600;45;0.000152235
600;53;0.000151694
600;42;0.000168988
600;44;0.000150973
600;44;0.000150262
600;48;0.00014943
600;42;0.000149892
600;43;0.000149831
600;49;0.00014884
600;32;0.000166001
600;48;0.000149591
600;45;0.000151014
600;50;0.000148338
600;36;0.000148549
600;47;0.000149501
600;41;0.000164519
600;39;0.000149621
600;40;0.00014891
600;43;0.000150893
600;49;0.00014907
600;46;0.000148198
600;40;0.000163827
600;31;0.000188564
600;45;0.000147968
600;47;0.000148679
600;41;0.000147486
600;51;0.000148799
600;41;0.000147467
600;39;0.000235201
600;42;0.000154781
600;38;0.000150192
600;37;0.000150543
600;39;0.000151013
600;39;0.000166131
600;38;0.000189185
600;33;0.00014926
600;44;0.000149952
600;33;0.000150562
600;37;0.000150512
600;34;0.000163537
600;37;0.000155673
600;42;0.000150392
600;39;0.000151575
600;45;0.000151174
600;36;0.000150943
